"","Date","station","species","detected","url","geom"
"181",2023-12-31,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"182",2023-12-31,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"183",2023-12-31,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"184",2023-12-31,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"185",2023-12-30,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"186",2023-12-30,"nybnw","Fin whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"187",2023-12-30,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"188",2023-12-30,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"189",2023-12-29,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"190",2023-12-29,"nybnw","Fin whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"191",2023-12-29,"nybnw","Right whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"192",2023-12-29,"nybnw","Humpback whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"193",2023-12-28,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"194",2023-12-28,"nybnw","Fin whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"195",2023-12-28,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"196",2023-12-28,"nybnw","Humpback whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"197",2023-12-27,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"198",2023-12-27,"nybnw","Fin whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"199",2023-12-27,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"200",2023-12-27,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"201",2023-12-26,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"202",2023-12-26,"nybnw","Fin whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"203",2023-12-26,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"204",2023-12-26,"nybnw","Humpback whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"205",2023-12-25,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"206",2023-12-25,"nybnw","Fin whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"207",2023-12-25,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"208",2023-12-25,"nybnw","Humpback whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"209",2023-12-24,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"210",2023-12-24,"nybnw","Fin whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"211",2023-12-24,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"212",2023-12-24,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"213",2023-12-23,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"214",2023-12-23,"nybnw","Fin whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"215",2023-12-23,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"216",2023-12-23,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"217",2023-12-22,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"218",2023-12-22,"nybnw","Fin whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"219",2023-12-22,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"220",2023-12-22,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"221",2023-12-21,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"222",2023-12-21,"nybnw","Fin whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"223",2023-12-21,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"224",2023-12-21,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"225",2023-12-20,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"226",2023-12-20,"nybnw","Fin whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"227",2023-12-20,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"228",2023-12-20,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"229",2023-12-19,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"230",2023-12-19,"nybnw","Fin whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"231",2023-12-19,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"232",2023-12-19,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"233",2023-12-18,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"234",2023-12-18,"nybnw","Fin whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"235",2023-12-18,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"236",2023-12-18,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"237",2023-12-17,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"238",2023-12-17,"nybnw","Fin whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"239",2023-12-17,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"240",2023-12-17,"nybnw","Humpback whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"241",2023-12-16,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"242",2023-12-16,"nybnw","Fin whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"243",2023-12-16,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"244",2023-12-16,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"245",2023-12-15,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"246",2023-12-15,"nybnw","Fin whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"247",2023-12-15,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"248",2023-12-15,"nybnw","Humpback whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"249",2023-12-14,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"250",2023-12-14,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"251",2023-12-14,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"252",2023-12-14,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"253",2023-12-13,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"254",2023-12-13,"nybnw","Fin whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"255",2023-12-13,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"256",2023-12-13,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"257",2023-12-12,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"258",2023-12-12,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"259",2023-12-12,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"260",2023-12-12,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"261",2023-12-11,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"262",2023-12-11,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"263",2023-12-11,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"264",2023-12-11,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"265",2023-12-10,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"266",2023-12-10,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"267",2023-12-10,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"268",2023-12-10,"nybnw","Humpback whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"269",2023-12-09,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"270",2023-12-09,"nybnw","Fin whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"271",2023-12-09,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"272",2023-12-09,"nybnw","Humpback whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"273",2023-12-08,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"274",2023-12-08,"nybnw","Fin whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"275",2023-12-08,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"276",2023-12-08,"nybnw","Humpback whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"277",2023-12-07,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"278",2023-12-07,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"279",2023-12-07,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"280",2023-12-07,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"281",2023-12-06,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"282",2023-12-06,"nybnw","Fin whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"283",2023-12-06,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"284",2023-12-06,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"285",2023-12-05,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"286",2023-12-05,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"287",2023-12-05,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"288",2023-12-05,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"289",2023-12-04,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"290",2023-12-04,"nybnw","Fin whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"291",2023-12-04,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"292",2023-12-04,"nybnw","Humpback whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"293",2023-12-03,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"294",2023-12-03,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"295",2023-12-03,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"296",2023-12-03,"nybnw","Humpback whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"297",2023-12-02,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"298",2023-12-02,"nybnw","Fin whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"299",2023-12-02,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"300",2023-12-02,"nybnw","Humpback whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"301",2023-12-01,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"302",2023-12-01,"nybnw","Fin whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"303",2023-12-01,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"304",2023-12-01,"nybnw","Humpback whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"305",2023-11-30,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"306",2023-11-30,"nybnw","Fin whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"307",2023-11-30,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"308",2023-11-30,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"309",2023-11-29,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"310",2023-11-29,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"311",2023-11-29,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"312",2023-11-29,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"313",2023-11-28,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"314",2023-11-28,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"315",2023-11-28,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"316",2023-11-28,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"317",2023-11-27,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"318",2023-11-27,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"319",2023-11-27,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"320",2023-11-27,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"321",2023-11-26,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"322",2023-11-26,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"323",2023-11-26,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"324",2023-11-26,"nybnw","Humpback whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"325",2023-11-25,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"326",2023-11-25,"nybnw","Fin whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"327",2023-11-25,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"328",2023-11-25,"nybnw","Humpback whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"329",2023-11-24,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"330",2023-11-24,"nybnw","Fin whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"331",2023-11-24,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"332",2023-11-24,"nybnw","Humpback whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"333",2023-11-23,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"334",2023-11-23,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"335",2023-11-23,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"336",2023-11-23,"nybnw","Humpback whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"337",2023-11-22,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"338",2023-11-22,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"339",2023-11-22,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"340",2023-11-22,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"341",2023-11-21,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"342",2023-11-21,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"343",2023-11-21,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"344",2023-11-21,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"345",2023-11-20,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"346",2023-11-20,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"347",2023-11-20,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"348",2023-11-20,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"349",2023-11-19,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"350",2023-11-19,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"351",2023-11-19,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"352",2023-11-19,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"353",2023-11-18,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"354",2023-11-18,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"355",2023-11-18,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"356",2023-11-18,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"357",2023-11-17,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"358",2023-11-17,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"359",2023-11-17,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"360",2023-11-17,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"361",2023-11-16,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
